gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,12,17,2,2,1,9,9,121,49.0,0.0,29.0,9.0,0.0,9.0,19.0,19.0,19.0,19.0,9.0,9.0,69,79,89,69,79,49.0,99.0,79.0,39.0,79.0,19.0,9,9,59,69,59,69,69,49,69,69,69,89,69,79,69,9,79,68.0,9,39.0,0
0,12,29,2,2,1,9,9,121,34.0,14.0,24.0,9.0,4.0,9.0,19.0,19.0,19.0,19.0,9.0,9.0,69,79,89,69,79,69.0,99.0,99.0,69.0,99.0,49.0,9,9,59,69,59,69,69,49,69,69,69,89,69,79,69,9,79,67.0,9,49.0,0
0,12,22,2,2,1,9,9,121,33.0,11.0,11.0,11.0,11.0,22.0,19.0,19.0,19.0,19.0,9.0,9.0,69,79,89,69,79,49.0,89.0,89.0,49.0,89.0,69.0,9,9,59,69,59,69,69,49,69,69,69,89,69,79,69,9,79,57.0,9,59.0,0
0,12,24,2,2,1,9,9,121,49.0,0.0,24.0,9.0,0.0,14.0,19.0,19.0,19.0,19.0,9.0,9.0,69,79,89,69,79,89.0,79.0,99.0,99.0,69.0,79.0,9,9,59,69,59,69,69,49,69,69,69,89,69,79,69,9,79,26.0,9,79.0,1
0,12,14,2,2,1,9,9,121,99.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,9.0,9.0,69,79,89,69,79,79.0,89.0,99.0,99.0,79.0,79.0,9,9,59,69,59,69,69,49,69,69,69,89,69,79,69,9,79,40.0,9,99.0,1
0,12,22,0,2,0,9,9,121,34.0,19.0,19.0,19.0,0.0,4.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,59.0,89.0,69.0,59.0,69.0,59.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,66.0,39,59.0,1
0,12,9,0,2,0,9,9,121,59.0,0.0,0.0,39.0,0.0,0.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,59.0,89.0,89.0,59.0,79.0,19.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,68.0,39,69.0,1
0,12,9,0,0,1,9,9,121,18.0,17.0,18.0,17.0,13.0,11.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,39.0,69.0,89.0,39.0,29.0,19.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,24.0,39,59.0,0
0,12,12,0,2,0,9,9,121,29.0,4.0,14.0,39.0,4.0,4.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,79.0,59.0,69.0,79.0,19.0,79.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,55.0,39,89.0,1
0,12,14,0,3,0,9,9,121,29.0,9.0,19.0,9.0,9.0,19.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,49.0,39.0,79.0,79.0,39.0,19.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,67.0,39,39.0,0
0,12,17,0,2,0,9,9,121,49.0,0.0,29.0,9.0,0.0,9.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,29.0,69.0,59.0,9.0,9.0,9.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,59.0,39,19.0,0
0,12,29,0,2,0,9,9,121,34.0,14.0,24.0,9.0,4.0,9.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,79.0,79.0,79.0,79.0,29.0,39.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,73.0,39,79.0,1
0,12,22,0,2,0,9,9,121,33.0,11.0,11.0,11.0,11.0,22.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,39.0,79.0,89.0,19.0,79.0,29.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,51.0,39,49.0,0
0,12,24,0,2,0,9,9,121,49.0,0.0,24.0,9.0,0.0,14.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,69.0,59.0,79.0,79.0,59.0,89.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,73.0,39,89.0,1
0,12,14,0,2,0,9,9,121,99.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,19.0,24.0,4.0,14.0,49,69,79,89,49,79.0,89.0,89.0,89.0,99.0,69.0,99,79,89,69,79,69,89,19,59,89,19,49,59,59,39,9,9,71.0,39,89.0,1
0,9,22,0,2,0,19,39,121,34.0,19.0,19.0,19.0,0.0,4.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,39.0,79.0,79.0,49.0,69.0,39.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,59.0,69,69.0,0
0,9,9,0,2,0,19,39,121,59.0,0.0,0.0,39.0,0.0,0.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,59.0,59.0,79.0,39.0,89.0,39.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,60.0,69,69.0,0
0,9,9,0,0,1,19,39,121,18.0,17.0,18.0,17.0,13.0,11.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,29.0,59.0,79.0,69.0,79.0,79.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,75.0,69,69.0,0
0,9,12,0,2,0,19,39,121,29.0,4.0,14.0,39.0,4.0,4.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,69.0,79.0,79.0,69.0,69.0,59.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,26.0,69,79.0,1
0,9,14,0,3,0,19,39,121,29.0,9.0,19.0,9.0,9.0,19.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,39.0,69.0,69.0,39.0,79.0,49.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,36.0,69,49.0,0
0,9,17,0,2,0,19,39,121,49.0,0.0,29.0,9.0,0.0,9.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,39.0,79.0,69.0,39.0,49.0,39.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,79.0,69,49.0,0
0,9,29,0,2,0,19,39,121,34.0,14.0,24.0,9.0,4.0,9.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,69.0,69.0,79.0,69.0,69.0,69.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,65.0,69,79.0,1
0,9,22,0,2,0,19,39,121,33.0,11.0,11.0,11.0,11.0,22.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,49.0,69.0,79.0,49.0,89.0,49.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,53.0,69,49.0,0
0,9,24,0,2,0,19,39,121,49.0,0.0,24.0,9.0,0.0,14.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,59.0,59.0,79.0,79.0,79.0,59.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,32.0,69,59.0,1
0,9,14,0,2,0,19,39,121,99.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,24.0,19.0,14.0,9.0,59,59,49,69,69,79.0,59.0,69.0,69.0,79.0,59.0,49,29,39,99,99,99,19,29,79,79,79,99,99,99,99,99,99,42.0,69,69.0,1
0,19,22,4,2,0,9,9,132,34.0,19.0,19.0,19.0,0.0,4.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,79.0,99.0,89.0,79.0,69.0,59.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,59.0,59,49.0,1
0,19,9,4,2,0,9,9,132,59.0,0.0,0.0,39.0,0.0,0.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,99.0,99.0,99.0,99.0,99.0,99.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,51.0,59,99.0,1
0,19,9,4,0,0,9,9,132,18.0,17.0,18.0,17.0,13.0,11.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,49.0,99.0,99.0,59.0,59.0,59.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,84.0,59,79.0,1
0,19,12,4,2,0,9,9,132,29.0,4.0,14.0,39.0,4.0,4.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,99.0,89.0,79.0,79.0,69.0,69.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,36.0,59,69.0,1
0,19,14,4,3,0,9,9,132,29.0,9.0,19.0,9.0,9.0,19.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,49.0,99.0,79.0,79.0,49.0,49.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,49.0,59,49.0,1
0,19,17,4,2,0,9,9,132,49.0,0.0,29.0,9.0,0.0,9.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,79.0,89.0,89.0,69.0,59.0,49.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,71.0,59,59.0,1
0,19,29,4,2,0,9,9,132,34.0,14.0,24.0,9.0,4.0,9.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,59.0,79.0,89.0,59.0,59.0,59.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,60.0,59,69.0,1
0,19,22,4,2,0,9,9,132,33.0,11.0,11.0,11.0,11.0,22.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,59.0,69.0,79.0,69.0,89.0,59.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,54.0,59,69.0,1
0,19,24,4,2,0,9,9,132,49.0,0.0,24.0,9.0,0.0,14.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,79.0,49.0,49.0,59.0,49.0,49.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,32.0,59,69.0,1
0,19,14,4,2,0,9,9,132,99.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,19.0,29.0,9.0,9.0,69,59,99,69,69,69.0,79.0,69.0,79.0,69.0,79.0,39,29,9,79,59,69,19,19,99,79,79,99,99,89,89,79,29,38.0,59,79.0,1
1,22,7,2,0,0,69,29,82,14.0,19.0,19.0,14.0,14.0,14.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,59.0,79.0,79.0,79.0,79.0,59.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,56.0,69,69.0,0
1,22,14,2,2,1,69,29,82,44.0,4.0,24.0,19.0,0.0,4.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,79.0,69.0,59.0,89.0,69.0,39.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,64.0,69,69.0,0
1,22,17,2,2,1,69,29,82,34.0,9.0,34.0,9.0,9.0,0.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,69.0,79.0,59.0,49.0,79.0,39.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,37.0,69,49.0,0
1,22,12,2,2,1,69,29,82,19.0,19.0,19.0,19.0,9.0,9.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,59.0,69.0,79.0,69.0,69.0,49.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,40.0,69,59.0,0
1,22,7,2,2,1,69,29,82,19.0,4.0,24.0,24.0,9.0,14.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,59.0,79.0,79.0,79.0,69.0,59.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,28.0,69,59.0,0
1,22,12,2,0,0,69,29,82,9.0,24.0,19.0,24.0,4.0,14.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,69.0,89.0,79.0,89.0,79.0,39.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,66.0,69,69.0,0
1,22,9,2,0,0,69,29,82,14.0,14.0,24.0,19.0,14.0,9.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,69.0,79.0,79.0,79.0,69.0,69.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,59.0,69,69.0,0
1,22,17,2,2,1,69,29,82,9.0,18.0,27.0,18.0,18.0,9.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,79.0,69.0,59.0,59.0,59.0,49.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,48.0,69,69.0,0
1,22,19,2,4,0,69,29,82,19.0,9.0,19.0,29.0,9.0,9.0,34.0,19.0,19.0,19.0,0.0,4.0,79,89,69,79,49,59.0,79.0,69.0,79.0,69.0,49.0,79,69,19,59,69,49,49,49,39,89,19,39,79,69,79,49,9,59.0,69,59.0,0
1,9,7,2,0,0,9,9,121,14.0,19.0,19.0,14.0,14.0,14.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,69.0,79.0,99.0,69.0,69.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,76.0,69,79.0,0
1,9,14,2,2,1,9,9,121,44.0,4.0,24.0,19.0,0.0,4.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,69.0,59.0,99.0,59.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,59.0,69,79.0,0
1,9,17,2,2,1,9,9,121,34.0,9.0,34.0,9.0,9.0,0.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,59.0,69.0,99.0,59.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,42.0,69,69.0,0
1,9,12,2,2,1,9,9,121,19.0,19.0,19.0,19.0,9.0,9.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,59.0,49.0,99.0,59.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,40.0,69,59.0,0
1,9,7,2,2,1,9,9,121,19.0,4.0,24.0,24.0,9.0,14.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,59.0,69.0,99.0,69.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,49.0,69,69.0,0
1,9,12,2,0,0,9,9,121,9.0,24.0,19.0,24.0,4.0,14.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,59.0,79.0,99.0,59.0,69.0,59.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,68.0,69,69.0,0
1,9,9,2,0,0,9,9,121,14.0,14.0,24.0,19.0,14.0,9.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,69.0,89.0,99.0,59.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,60.0,69,79.0,1
1,9,17,2,2,1,9,9,121,9.0,18.0,27.0,18.0,18.0,9.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,79.0,79.0,99.0,69.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,44.0,69,89.0,1
1,9,19,2,4,0,9,9,121,19.0,9.0,19.0,29.0,9.0,9.0,59.0,0.0,0.0,39.0,0.0,0.0,89,89,89,99,89,79.0,79.0,99.0,69.0,59.0,49.0,89,69,89,79,69,59,29,29,49,59,59,39,69,69,89,49,49,51.0,69,79.0,1
1,17,7,2,0,0,89,19,23,14.0,19.0,19.0,14.0,14.0,14.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,69.0,69.0,79.0,79.0,69.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,62.0,69,69.0,1
1,17,14,2,2,1,89,19,23,44.0,4.0,24.0,19.0,0.0,4.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,69.0,79.0,69.0,49.0,69.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,86.0,69,69.0,1
1,17,17,2,2,1,89,19,23,34.0,9.0,34.0,9.0,9.0,0.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,69.0,59.0,59.0,59.0,59.0,59.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,34.0,69,59.0,1
1,17,12,2,2,1,89,19,23,19.0,19.0,19.0,19.0,9.0,9.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,59.0,59.0,69.0,69.0,79.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,68.0,69,59.0,1
1,17,7,2,2,1,89,19,23,19.0,4.0,24.0,24.0,9.0,14.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,49.0,79.0,69.0,69.0,69.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,52.0,69,59.0,0
1,17,12,2,0,0,89,19,23,9.0,24.0,19.0,24.0,4.0,14.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,59.0,59.0,79.0,79.0,79.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,59.0,69,59.0,1
1,17,9,2,0,0,89,19,23,14.0,14.0,24.0,19.0,14.0,9.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,79.0,79.0,79.0,59.0,59.0,59.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,79.0,69,69.0,1
1,17,17,2,2,1,89,19,23,9.0,18.0,27.0,18.0,18.0,9.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,79.0,69.0,69.0,69.0,79.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,63.0,69,69.0,1
1,17,19,2,4,0,89,19,23,19.0,9.0,19.0,29.0,9.0,9.0,49.0,0.0,29.0,9.0,0.0,9.0,59,59,79,79,59,59.0,59.0,69.0,79.0,69.0,69.0,69,19,59,69,69,69,49,49,49,79,29,69,79,69,79,59,9,71.0,69,59.0,1
1,29,7,2,0,0,9,9,177,14.0,19.0,19.0,14.0,14.0,14.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,29.0,59.0,69.0,49.0,79.0,69.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,66.0,39,19.0,0
1,29,14,2,2,1,9,9,177,44.0,4.0,24.0,19.0,0.0,4.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,49.0,29.0,39.0,29.0,49.0,29.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,79.0,39,39.0,0
1,29,17,2,2,1,9,9,177,34.0,9.0,34.0,9.0,9.0,0.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,59.0,29.0,49.0,39.0,49.0,39.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,36.0,39,19.0,0
1,29,12,2,2,1,9,9,177,19.0,19.0,19.0,19.0,9.0,9.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,69.0,59.0,29.0,49.0,59.0,49.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,67.0,39,59.0,1
1,29,7,2,2,1,9,9,177,19.0,4.0,24.0,24.0,9.0,14.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,19.0,29.0,39.0,39.0,49.0,29.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,47.0,39,29.0,0
1,29,12,2,0,0,9,9,177,9.0,24.0,19.0,24.0,4.0,14.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,49.0,59.0,79.0,39.0,49.0,39.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,73.0,39,29.0,0
1,29,9,2,0,0,9,9,177,14.0,14.0,24.0,19.0,14.0,9.0,34.0,14.0,24.0,9.0,4.0,9.0,69,69,59,79,39,69.0,59.0,49.0,39.0,39.0,29.0,79,19,89,69,69,49,39,19,59,39,19,69,89,69,69,19,19,65.0,39,49.0,0
