gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1,1,1,2,1,0,5,7,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,7,9,9,8,7,7.0,8.0,7.0,6.0,7.0,5.0,8,2,9,7,5,6,6,3,6,2,0,8,5,3,5,6,0,6.0,5,6.0,1
1,1,4,2,0,0,0,7,41,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,5,8,8,9,6,5.0,7.0,7.0,3.0,4.0,3.0,1,5,1,5,6,6,6,0,0,9,2,6,4,5,7,0,0,8.0,6,3.0,1
0,0,0,2,2,1,7,9,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7,6,7,7,7,9.0,9.0,9.0,9.0,9.0,9.0,5,7,5,8,7,5,2,4,7,7,4,5,4,5,4,8,2,7.0,5,9.0,1
0,2,3,2,2,1,2,2,150,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7,8,8,8,6,8.0,8.0,8.0,8.0,8.0,8.0,4,7,4,8,8,8,6,0,3,8,3,8,8,7,7,3,8,7.0,4,8.0,1
1,1,1,2,2,1,0,4,17,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,6,8,3,9,4,6.0,7.0,7.0,6.0,5.0,4.0,1,3,3,7,7,7,6,4,1,5,4,6,7,8,8,6,6,8.0,4,7.0,0
0,1,1,4,0,0,1,6,73,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,7,8,7,7,6,5.0,9.0,9.0,7.0,7.0,7.0,4,4,4,7,8,9,8,0,6,7,5,7,7,7,8,5,6,8.0,6,8.0,1
0,2,0,2,3,0,0,1,113,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8,9,8,8,8,6.0,7.0,7.0,7.0,7.0,6.0,6,1,7,9,8,8,8,1,8,9,3,9,9,7,9,5,8,5.0,4,6.0,0
0,3,0,3,2,0,0,0,155,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,6,8,6,7,4,3.0,7.0,7.0,4.0,6.0,5.0,6,0,8,8,8,8,2,0,8,8,0,8,9,8,8,4,4,8.0,6,6.0,0
0,1,5,2,2,1,7,7,183,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,7,8,8,7,7.0,7.0,7.0,8.0,8.0,7.0,7,7,7,7,6,6,6,7,6,6,6,6,6,6,6,6,5,0.0,1,7.0,1
0,2,1,2,3,0,2,4,134,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,6,8,8,7,8,4.0,4.0,5.0,5.0,5.0,1.0,1,2,3,8,7,5,7,3,6,7,3,5,6,4,7,4,2,8.0,3,2.0,0
1,2,2,0,2,0,0,0,4,2.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4,9,5,5,9,9.0,9.0,8.0,9.0,8.0,8.0,6,1,7,4,9,9,6,2,6,8,4,7,9,4,8,6,0,8.0,6,9.0,1
1,2,3,0,0,1,0,0,142,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,7,6,7,7,8,5.0,6.0,5.0,5.0,5.0,5.0,8,3,8,8,7,7,4,5,7,4,4,5,5,2,4,7,4,4.0,4,5.0,0
1,2,2,0,2,0,6,0,142,2.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,6,7,6,9,7,6.0,5.0,6.0,6.0,5.0,4.0,8,5,7,6,7,6,7,6,8,7,6,7,8,7,9,4,2,4.0,6,6.0,1
1,2,3,2,2,1,6,3,142,2.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,5,8,8,8,4.0,5.0,5.0,5.0,4.0,1.0,6,7,6,6,5,5,2,0,5,6,1,1,1,4,8,3,0,6.0,6,1.0,0
1,1,1,0,0,1,3,3,19,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6,6,6,6,6,7.0,5.0,6.0,6.0,5.0,5.0,6,6,6,6,4,4,5,6,4,4,6,4,7,4,6,7,4,5.0,5,7.0,1
1,2,1,2,4,0,3,5,80,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,6,8,7,7,6,5.0,7.0,8.0,7.0,5.0,6.0,3,2,7,6,6,8,7,1,2,6,4,6,8,6,7,2,5,8.0,5,4.0,0
0,3,4,2,2,1,2,7,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8,8,7,8,7,4.0,5.0,9.0,3.0,9.0,4.0,4,2,8,9,6,7,4,0,4,8,4,8,9,8,8,4,8,8.0,1,4.0,0
0,2,3,0,4,0,0,2,71,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4,7,6,7,7,3.0,7.0,7.0,4.0,7.0,3.0,9,7,9,8,7,8,9,0,4,9,6,9,9,7,9,8,2,7.0,2,5.0,0
1,3,1,2,4,0,1,5,36,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,7,4,6,9,8,6.0,6.0,7.0,7.0,9.0,6.0,8,8,8,8,3,3,6,1,4,4,3,3,8,2,4,4,1,3.0,5,7.0,1
0,2,1,4,2,0,5,5,160,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8,9,8,8,7,6.0,6.0,6.0,8.0,6.0,7.0,7,4,9,9,9,9,7,3,4,4,7,8,8,9,9,6,6,6.0,8,7.0,1
0,1,2,3,3,1,0,2,207,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,7,9,9,7,8,4.0,2.0,8.0,9.0,8.0,6.0,9,5,6,8,8,7,8,0,6,7,0,9,9,9,9,4,8,7.0,3,6.0,1
0,2,2,2,3,0,1,1,105,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,6,6,7,5,3,5.0,6.0,7.0,8.0,6.0,7.0,3,1,8,5,2,2,2,1,6,1,5,1,1,3,6,7,3,5.0,2,6.0,0
0,0,1,2,2,1,0,0,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6,8,8,8,3,5.0,7.0,5.0,6.0,6.0,5.0,1,1,0,3,6,6,1,0,5,3,6,4,9,9,9,1,1,6.0,5,5.0,0
1,2,1,2,0,0,0,0,121,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,6,6,8,7,7,7.0,7.0,7.0,7.0,7.0,7.0,7,1,0,8,5,5,5,3,6,5,3,5,5,5,5,6,1,7.0,8,7.0,1
0,1,1,2,2,1,6,3,79,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,7,8,7,8,8,7.0,7.0,6.0,7.0,6.0,7.0,4,3,7,7,8,8,5,0,2,8,6,8,8,8,9,6,5,8.0,6,8.0,1
1,2,2,2,0,0,0,0,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,9,9,9,9,6.0,6.0,7.0,4.0,6.0,3.0,7,1,7,7,4,4,4,1,7,8,5,5,8,3,8,6,0,7.0,7,6.0,1
0,1,2,3,2,0,4,1,192,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2,5,8,6,9,9.0,4.0,7.0,9.0,4.0,4.0,1,0,2,9,9,6,5,4,9,7,3,9,7,5,7,3,9,6.0,5,6.0,1
1,2,3,2,2,1,3,5,23,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,7,8,7,9,7.0,6.0,6.0,7.0,6.0,7.0,5,5,3,7,8,8,6,5,7,8,3,5,6,9,9,7,5,5.0,4,7.0,1
0,2,2,0,2,0,5,8,137,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,6,8,7,8,4,7.0,4.0,7.0,8.0,6.0,2.0,7,1,6,9,6,6,7,1,6,7,6,7,8,6,6,8,7,7.0,3,6.0,0
0,4,2,1,2,0,4,4,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,8,5,8,7,7.0,9.0,8.0,9.0,8.0,6.0,1,1,2,7,7,7,1,1,5,8,5,9,7,9,9,9,7,4.0,7,7.0,1
1,1,2,2,2,1,6,6,82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,9,7,9,9,5.0,3.0,7.0,7.0,4.0,5.0,6,6,6,9,8,6,1,5,4,9,7,7,8,4,6,4,0,4.0,4,5.0,1
0,1,0,4,0,0,5,7,121,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,5,6,6,8,7,3.0,6.0,7.0,4.0,6.0,3.0,3,1,4,6,6,4,6,2,4,6,6,9,7,7,6,5,1,4.0,4,3.0,0
1,2,1,2,2,1,0,0,194,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,7,9,9,9,9,8.0,9.0,9.0,8.0,8.0,8.0,9,0,9,9,9,9,4,0,0,9,4,9,9,9,9,9,4,8.0,4,8.0,0
0,1,2,2,2,1,7,3,58,4.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,7,8,7,8,7,8.0,8.0,8.0,8.0,8.0,8.0,2,7,6,7,4,4,7,3,4,6,7,6,6,6,4,7,6,4.0,3,8.0,0
0,0,2,0,2,0,5,1,203,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,8,7,7,7,6.0,7.0,7.0,7.0,7.0,5.0,5,5,8,7,4,4,6,3,4,5,8,8,8,4,4,8,4,4.0,6,7.0,1
0,1,1,4,2,0,0,0,132,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,6,5,9,6,6,7.0,8.0,8.0,6.0,5.0,4.0,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,7.0,5,5.0,1
1,1,1,2,2,1,4,0,142,2.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,7,6,8,7,6,5.0,4.0,4.0,8.0,6.0,5.0,7,7,8,1,5,7,5,1,4,1,6,0,9,2,4,4,5,5.0,2,3.0,0
0,2,2,0,2,0,5,2,192,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,7,7,5,8,8,6.0,6.0,7.0,5.0,3.0,3.0,7,7,7,7,7,7,8,4,2,7,6,7,7,8,8,7,4,4.0,2,6.0,1
1,1,1,0,2,0,4,0,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,9,9,5,9,9,9.0,7.0,9.0,4.0,9.0,0.0,9,9,5,5,9,9,9,5,5,5,9,9,9,7,9,0,5,4.0,6,2.0,0
0,2,0,2,0,0,1,1,87,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,7,7,6,6,3,1.0,1.0,6.0,0.0,3.0,0.0,4,3,4,3,6,7,7,0,5,4,0,3,9,5,6,1,5,5.0,3,0.0,0
0,1,3,0,2,0,0,0,192,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5,8,8,7,8,6.0,7.0,7.0,6.0,6.0,6.0,6,0,6,7,8,7,8,3,8,8,5,6,8,6,8,4,3,8.0,4,6.0,0
0,1,3,2,3,0,3,3,105,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,6,7,8,7,6,7.0,8.0,7.0,5.0,6.0,6.0,8,6,8,6,6,8,8,2,2,7,3,6,8,7,8,3,5,6.0,3,5.0,0
0,2,2,0,2,0,1,1,120,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4,5,3,7,8,5.0,3.0,5.0,5.0,6.0,4.0,5,2,5,6,6,6,2,2,3,5,3,3,7,4,6,6,6,8.0,5,4.0,1
0,1,2,2,3,0,0,2,75,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,7,6,7,8,4,2.0,6.0,5.0,3.0,5.0,3.0,6,0,6,4,6,7,5,0,4,8,6,3,7,1,5,1,0,5.0,2,2.0,0
0,1,2,0,2,0,1,3,17,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,6,7,5,4.0,5.0,5.0,3.0,4.0,5.0,7,3,5,8,7,6,7,3,5,8,1,6,4,5,6,5,3,6.0,4,5.0,1
1,2,1,2,2,1,1,2,89,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6,9,7,8,8,6.0,6.0,7.0,7.0,6.0,5.0,7,4,5,8,6,6,3,7,7,6,6,7,7,9,9,7,1,7.0,4,5.0,1
1,2,1,2,2,1,0,0,207,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,5,5,5,5.0,5.0,6.0,6.0,5.0,4.0,8,8,7,7,7,6,4,3,5,6,4,6,7,6,5,3,3,5.0,4,4.0,0
0,1,1,2,0,0,7,8,194,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7,9,7,8,6,7.0,6.0,7.0,7.0,5.0,3.0,4,2,6,6,7,9,1,1,0,7,5,9,7,8,9,5,6,7.0,6,6.0,0
1,0,0,0,3,0,3,0,47,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3,5,3,5,5,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,4,4,4,2,5,3,7,6,5,7,6,5,4,2,7.0,4,5.0,0
0,2,2,0,2,0,1,2,177,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,7,9,7,7.0,7.0,6.0,7.0,7.0,8.0,3,0,3,7,8,7,4,4,6,9,4,8,9,8,8,6,0,8.0,4,8.0,1
1,0,0,4,2,0,0,0,121,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,6,9,7,7,7,9.0,9.0,9.0,9.0,9.0,9.0,6,8,6,8,6,5,4,5,5,5,7,6,7,7,7,4,3,5.0,5,9.0,0
0,1,1,2,2,1,3,7,121,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7,7,8,7,8,8.0,5.0,6.0,6.0,5.0,4.0,2,2,6,9,6,6,6,1,5,5,7,7,7,5,6,9,5,3.0,4,6.0,0
1,2,2,2,2,1,5,5,96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,7,6,8,5,5.0,7.0,5.0,6.0,5.0,4.0,7,6,5,5,7,6,5,6,7,8,5,4,9,5,6,4,1,6.0,6,4.0,1
0,2,2,2,2,1,9,9,66,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,7,8,5,9,8,7.0,6.0,7.0,8.0,8.0,6.0,3,4,1,7,7,6,5,4,8,8,8,7,6,7,9,8,6,5.0,2,7.0,1
0,3,2,2,1,0,5,1,121,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,6,9,6,7,6,4.0,4.0,6.0,7.0,6.0,3.0,3,4,5,7,8,8,5,3,7,8,4,6,6,6,6,5,3,5.0,5,4.0,0
1,2,1,0,2,0,0,0,153,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,9,7,9,9,4.0,7.0,8.0,5.0,7.0,5.0,9,5,9,4,9,9,8,6,0,9,9,9,9,9,9,9,9,5.0,5,6.0,0
1,2,1,2,2,1,0,0,136,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,6,7,7,7,7,7.0,2.0,5.0,6.0,5.0,2.0,6,2,4,7,6,6,2,1,6,7,5,3,8,6,8,6,0,8.0,7,3.0,0
0,1,1,2,2,1,0,0,208,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,8,6,7,7,4.0,6.0,5.0,3.0,3.0,2.0,3,1,8,7,4,5,3,2,1,7,4,4,6,5,7,3,1,8.0,4,3.0,0
1,2,1,2,0,0,2,1,142,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,7,8,8,7,8,3.0,6.0,6.0,6.0,4.0,2.0,8,7,4,7,3,3,1,1,6,4,5,4,5,2,5,6,2,4.0,4,4.0,0
1,2,1,2,3,0,7,8,142,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6,9,6,9,9,7.0,4.0,6.0,4.0,2.0,0.0,4,1,9,7,5,3,8,0,2,9,8,7,8,2,3,2,0,5.0,4,3.0,0
1,2,2,0,2,0,6,0,23,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,7,4,7,4,3.0,3.0,6.0,5.0,7.0,2.0,8,8,6,8,9,8,8,0,4,8,4,7,8,7,4,2,4,7.0,8,3.0,0
1,2,2,4,0,0,1,1,20,4.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,5,7,8,7,6,5.0,5.0,5.0,4.0,6.0,5.0,8,7,8,8,6,6,8,7,5,1,1,6,5,5,5,3,3,4.0,6,4.0,0
1,1,1,2,2,1,6,2,157,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,6,5,6,9,7,6.0,5.0,4.0,5.0,7.0,5.0,5,1,7,8,7,8,1,2,5,8,0,3,6,5,6,1,1,7.0,3,5.0,0
0,2,1,2,2,1,1,0,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,6,6,8,8,3.0,9.0,9.0,5.0,7.0,3.0,7,2,9,9,9,9,0,0,6,9,3,6,7,2,4,6,0,8.0,3,6.0,0
1,2,2,2,2,1,0,0,187,1.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,8,7,6,9,6,8.0,4.0,5.0,6.0,6.0,3.0,8,5,7,7,4,2,8,4,8,9,4,3,9,7,8,4,0,7.0,4,5.0,1
0,2,3,3,2,0,2,5,131,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,8,6,7,8,5.0,5.0,6.0,5.0,5.0,5.0,7,4,7,7,7,7,7,5,8,7,7,7,7,5,6,7,2,6.0,4,5.0,0
1,1,1,4,0,0,0,0,70,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,6,8,7,8,4,7.0,8.0,7.0,7.0,8.0,6.0,6,8,2,8,8,7,5,6,6,6,2,5,6,7,6,3,0,6.0,8,7.0,1
1,2,2,2,2,1,1,5,142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,6,9,8,7,7,5.0,6.0,6.0,4.0,5.0,4.0,8,6,4,8,5,4,7,1,4,8,5,6,6,1,3,3,2,7.0,3,5.0,0
0,1,2,2,4,0,7,6,192,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,8,8,8,3.0,9.0,9.0,5.0,9.0,8.0,7,6,9,6,6,6,7,5,5,9,7,8,9,7,9,8,2,7.0,4,6.0,0
1,1,2,0,0,1,6,0,133,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7,8,7,7,8,1.0,3.0,5.0,3.0,8.0,3.0,3,6,5,9,8,7,0,7,7,8,7,7,8,8,7,8,5,7.0,7,5.0,0
1,2,1,0,1,0,0,1,144,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,3,8,9,7,7,6.0,8.0,7.0,7.0,4.0,6.0,9,5,0,6,2,5,9,4,2,9,5,4,6,5,7,1,0,5.0,6,7.0,1
0,2,1,0,4,0,2,1,63,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,5,8,7,8,5,6.0,5.0,6.0,4.0,6.0,5.0,7,0,4,8,3,2,5,6,7,9,4,1,6,7,8,2,0,5.0,8,5.0,1
0,1,1,3,2,0,4,1,192,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2,5,8,6,9,2.0,6.0,7.0,4.0,8.0,4.0,1,0,2,9,9,6,5,4,9,7,3,9,7,5,7,3,9,7.0,5,6.0,0
0,1,1,2,3,0,3,4,10,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,7,7,5,7,6,7.0,7.0,6.0,6.0,5.0,6.0,3,0,7,7,7,9,6,2,0,9,2,5,5,5,8,3,1,7.0,5,7.0,1
1,3,2,2,3,0,0,0,19,1.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,6,7,8,7,7,2.0,3.0,4.0,3.0,4.0,5.0,7,1,7,7,7,7,7,7,5,7,4,3,5,2,5,5,5,6.0,5,4.0,0
1,0,0,2,0,0,7,1,121,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,7,7,8,8,8,4.0,7.0,6.0,6.0,7.0,4.0,9,9,9,9,6,6,6,2,0,2,4,4,9,7,9,7,4,7.0,6,7.0,0
0,0,1,2,2,1,1,1,192,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5,7,7,7,7,8.0,6.0,6.0,8.0,5.0,4.0,6,0,9,8,8,8,7,2,5,5,5,7,7,9,9,6,8,7.0,5,7.0,1
1,1,3,0,1,0,2,0,142,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6,7,8,8,8,5.0,7.0,6.0,6.0,7.0,5.0,7,5,8,8,5,3,1,6,5,8,4,1,8,1,6,8,1,5.0,6,5.0,0
0,2,1,0,0,1,8,2,15,1.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,7,8,8,7,7,4.0,6.0,5.0,6.0,5.0,5.0,2,2,5,9,8,8,4,4,7,8,5,8,3,8,8,8,2,6.0,1,3.0,0
1,2,1,2,2,1,1,1,148,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,7,8,7,7,7,8.0,7.0,7.0,7.0,7.0,6.0,7,3,2,9,8,7,7,3,3,8,4,6,8,8,8,6,2,5.0,5,7.0,1
1,1,1,0,2,0,2,0,142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6,7,8,8,8,7.0,6.0,3.0,8.0,3.0,4.0,7,5,8,8,5,3,1,6,5,8,4,1,8,1,6,8,1,6.0,6,7.0,1
1,1,1,0,2,0,1,1,121,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,6,8,4,9,6,5.0,7.0,6.0,6.0,5.0,5.0,7,9,6,8,8,7,0,0,3,9,9,9,9,8,8,8,4,3.0,3,6.0,0
