0,1,2,3
1390,2,3.775090625,31.82924419
1391,2,-9.314385298,30.27223101
1395,2,-5.463890459,31.34770729
1397,2,-5.429524718,31.18632948
1407,2,-13.91441644,36.38914251
1427,2,-13.91654341,36.85347822
1438,2,-5.079736957,19.89146149
1444,2,-4.663647228,28.76267875
1447,2,-13.29196421,37.37229369
1478,2,-16.90480365,29.07224966
1492,2,6.077540422999999,32.42303804
1510,2,-9.620351062000001,26.52894253
1531,2,-2.325652876,37.744363899999996
1539,2,-13.63184157,36.95736253
1549,2,-14.21179672,37.53476544
1550,2,-4.735393073,18.068459100000002
1558,2,-11.51105959,22.97945058
1561,2,-14.02429887,37.13852147
1563,2,-13.94152494,36.93663764
1572,2,1.102987551,17.48164389
1573,2,-2.340444196,37.833766600000004
1584,2,-14.47243944,32.48445886
1595,2,-13.53388363,37.10773616
1602,2,-2.3058047459999997,20.15020101
1609,2,0.733385651,23.13596856
1614,2,16.37266012,11.40932808
1624,2,-13.01827604,31.309686699999997
1629,2,-6.389306315,29.25362036
1648,2,-7.596816631,20.16935433
1649,2,-6.484631563,29.08401823
1660,2,-5.547601742,19.58828672
1662,2,2.5401495,40.41379333
1679,2,-13.05098132,31.04728367
1711,2,-0.13857207900000001,24.23087736
1714,2,-4.3721659289999995,25.76242746
1715,2,-12.88780419,31.54554453
1724,2,-18.44577997,32.28922942
1727,2,-2.059474092,22.93969649
1735,2,-4.701048187,24.92249373
1753,2,-3.9792515710000003,19.85476167
1754,2,-6.830373231,35.16119018
1755,2,-3.874755658,19.90024396
1766,2,-14.94249163,25.01035022
1774,2,-15.227363699999998,26.63316216
1800,2,-13.26464236,25.62934363
1823,2,-8.196888658999999,23.82793721
1841,2,-0.8418068040000001,34.82605867
1852,2,1.061422052,36.95169482
1861,2,0.34198271700000005,35.71357477
1874,2,-0.38581063299999996,23.22722848
1880,2,0.287135149,23.94000557
1881,2,-0.354555461,36.67901189
1888,2,2.485342745,40.33812009
1894,2,-6.489196419,29.0012805
1896,2,-9.608040166,30.33809027
1900,2,-4.816139825,19.85339769
1920,2,-0.626513666,28.102787300000003
1923,2,-16.68833029,33.1595243
1947,2,2.0970381430000002,31.08159108
1952,2,-16.33426388,26.76884999
1954,2,-3.458379725,30.57993581
1972,2,-11.66405809,25.64322893
1987,2,0.7662443170000001,35.64089451
1988,2,3.8243241039999996,31.81619441
1998,2,-5.9584612329999995,26.03176527
2004,2,-11.17253734,37.29405251
2010,2,-6.963734067000001,22.37717526
2017,2,-1.266438102,30.25720132
2019,2,1.204107135,31.88775005
2022,2,-3.292357918,33.52211381
2053,2,-15.17524072,31.801521899999997
2065,2,-13.27146182,26.81185133
2073,2,0.79046048,33.65670391
2075,2,-1.133359594,30.17200933
2078,2,-2.48716344,15.63926764
2085,2,-10.43001332,26.83412426
2104,2,-8.70641982,24.54964592
2105,2,-13.53843561,27.4179123
2125,2,-10.2759989,24.34502051
2171,2,-14.49526029,28.52936689
2184,2,0.959351321,22.53662518
2189,2,-12.86105402,28.12044975
2201,2,-3.0443044489999997,32.88404208
2205,2,-14.44605801,26.26320465
2234,2,0.14604366900000001,36.45677644
2251,2,-14.27965721,28.92289864
2261,2,-6.864332023999999,32.30130432
2270,2,1.8915998109999999,32.73298925
2273,2,-8.818008996,32.22374991
2280,2,-13.72566188,24.61305154
2283,2,-6.2883406939999995,33.96228155
2288,2,-8.559251721,36.97546986
2305,2,-14.4720987,26.21246271
2309,2,-14.12750836,26.30698586
2314,2,-14.40490811,35.66278398
2322,2,-1.300551529,35.13458142
2332,2,-5.857991015,25.42337444
2337,2,-15.59105387,33.79074435
2342,2,-3.302977013,16.54143322
2346,2,-2.61085401,26.62599997
2354,2,-11.79226199,26.66009087
2357,2,-16.50354141,31.39580218
2377,2,-13.94468106,36.17941551
2389,2,-11.71073241,30.34093502
2399,2,-12.79633936,32.92758849
2402,2,-8.374357467000001,20.33922907
2409,2,-14.01167306,33.49672186
2418,2,-2.740089264,24.48539785
2450,2,1.045652468,33.7010873
2454,2,-14.84202941,24.55770978
2457,2,-13.25197875,35.62944042
2464,2,-10.79393378,22.71848109
2472,2,-0.22680116399999997,25.74827415
2499,2,-14.64663058,32.71167009
2508,2,0.500803463,32.13681943
2510,2,-9.38923171,31.04128291
2513,2,-13.75807959,36.13421665
2517,2,-13.694489800000001,36.27010518
2518,2,-12.31284054,29.38328779
2534,2,-0.589942386,21.87636297
2550,2,-0.649556207,27.69066932
2565,2,-11.59715719,31.67784104
2585,2,-12.85748342,32.20922877
2601,2,-8.11440643,28.979728899999998
2625,2,-9.045513277000001,35.40769065
2626,2,-4.853911874,26.04229887
2641,2,-8.723748617,32.7346548
2648,2,29.97684421,15.81059069
2664,2,-5.4019907929999995,34.13521537
2670,2,-15.51650104,32.18935812
2684,2,-7.46618742,34.30403175
2693,2,-1.9204772140000002,34.57773533
2694,2,-3.351489985,29.83145424
2700,2,-10.96336383,35.53009925
2714,2,0.48870101,17.45812098
2721,2,-6.6098539679999995,30.52617516
2733,2,-4.6640474339999995,29.23747828
2738,2,1.302484414,23.26893787
2748,2,-18.35295831,26.68623255
2749,2,-13.23383088,26.38927499
2769,2,-3.275280425,29.8810977
2783,2,-12.39098666,27.274373600000004
2790,2,-8.263465129,26.41267316
2792,2,11.74842947,32.91287655
2802,2,0.669688674,18.43932948
2812,2,-3.4492122380000003,30.40984239
2813,2,-16.05541229,34.20018525
2824,2,-3.7915470669999998,22.15203062
2838,2,6.183397935,32.58912414
2840,2,-2.389061894,29.9899668
2846,2,-8.893766537000001,27.68312684
2847,2,-17.08794958,36.28178081
2851,2,-6.091330625,33.88820266
2855,2,-17.22571635,33.05024256
2866,2,-2.840360605,19.70826426
2875,2,-11.21054379,37.14607
2877,2,-16.52465275,33.48313465
2879,2,-14.259565400000001,36.87467854
2887,2,-17.07531494,32.81262998
2892,2,-17.37464615,28.6975005
2908,2,3.637196447,31.31032483
2936,2,-2.7119394580000002,23.28371243
2939,2,-13.31052595,29.39772895
2959,2,-14.86219461,28.66032283
2976,2,1.0952504090000001,31.7911858
2979,2,-9.140937042000001,33.12920594
3006,2,-16.49743334,26.59247851
3017,2,-13.41659199,28.87119546
3023,2,-9.448642124,34.83167665
3042,2,-8.122607907999999,27.97661361
3054,2,-2.241193035,22.94299299
3064,2,-16.2563283,36.59366478
3077,2,-14.79178813,29.84497264
3078,2,-14.46552603,28.49212246
3102,2,-10.73600725,27.93708984
3105,2,-14.86435947,29.97346594
3112,2,-5.999731353,24.69882824
3133,2,-14.51561586,34.94560935
3134,2,-2.650238453,15.97255622
3142,2,-2.524325333,20.23574108
3147,2,-9.427980125,35.31950875
3156,2,-16.17999711,25.32629047
3161,2,-15.55326575,29.27030101
3165,2,-15.22239012,28.98323122
3166,2,-7.785918393999999,27.40201511
3176,2,-1.594525693,30.02521463
3179,2,-9.831805227,28.02603768
3199,2,-11.121943199999999,29.124767300000002
3200,2,-0.268522064,21.34016585
3208,2,-3.3659710819999997,20.76656042
3224,2,0.858177759,23.59832447
3242,2,-6.126281519,25.835530300000002
3244,2,-17.84438984,26.56492327
3274,2,-7.878307839,28.571689199999998
3300,2,-13.53635564,37.37297776
3304,2,-7.679313727,20.20562273
3305,2,-11.84208095,30.99321747
3307,2,-10.23602977,28.04597281
3308,2,13.94004189,-13.43063653
3313,2,-9.474807582,23.29370232
3329,2,-8.564088007,33.00496298
3333,2,-8.768775545,32.82696188
3339,2,-9.578744741,33.32085822
3341,2,-5.182895628,34.60083948
3342,2,-12.59643696,26.13836465
3357,2,-10.17436154,27.96769109
3362,2,-5.248523423,32.37409197
3381,2,-6.616601555,36.48906344
3390,2,-1.732349374,19.62403042
3395,2,-17.23047238,32.18691269
3413,2,-15.49468677,26.82896157
3444,2,-1.7754559269999999,36.25578808
3470,2,-15.61217655,32.35645293
3486,2,-7.860621397999999,27.49440282
3536,2,-15.71990209,25.25323467
3553,2,-3.635055861,31.41915
3557,2,-13.38539664,29.76350212
3564,2,0.905893915,35.57738486
3569,2,-16.13392555,34.11838091
3574,2,-1.375712494,28.74803308
3578,2,-7.068467039,28.94792023
3582,2,0.031905567,24.77541124
3589,2,-16.92820658,33.84673124
3607,2,-17.19177784,33.83136093
3627,2,-16.579435999999998,31.37058198
3642,2,-3.427154097,29.91416122
3647,2,-15.67963224,32.79461066
3659,2,-15.52574616,33.72874175
3660,2,-15.20851336,31.96174013
3672,2,-2.502479945,17.01695008
3676,2,1.611276986,37.33128861
3679,2,-15.76688844,31.28686065
3680,2,-2.025507506,19.98943557
3710,2,-0.365174137,25.91880727
3712,2,-2.080341844,27.91361521
3719,2,-20.42132474,28.19941795
3722,2,-4.418119026,27.02120072
3741,2,-12.81386225,27.57975659
3748,2,-0.257725472,17.48173575
3765,2,-14.40116663,37.56060144
3791,2,-20.43687345,28.18702389
3799,2,-16.14749185,36.4230519
3813,2,-6.236656178,22.1155556
3826,2,-2.351338675,34.34887426
3830,2,-0.772131853,25.04792025
3833,2,-6.1641713760000005,22.19297636
3836,2,-14.345559,28.33006879
3848,2,-17.289285800000002,27.74181628
3853,2,-9.653678332,29.81925304
3871,2,-4.528330962,21.86637628
3879,2,-4.9044920780000005,17.33624361
3880,2,-3.0229953189999996,34.0522797
3886,2,-5.139901301,20.84595994
3890,2,-3.28689332,27.60143788
3902,2,-0.9447717529999999,23.11082308
3917,2,-8.193106481000001,23.23652838
3924,2,-7.2797745979999995,27.936800399999996
3930,2,-15.67769645,26.98475308
3934,2,-2.356770631,28.19487212
3965,2,-8.445918258999999,23.53894555
3975,2,-6.607812471,21.18097561
3980,2,-8.075134041,37.53592969
3981,2,-4.717972089,21.80342172
3989,2,-6.6515307539999995,21.72595429
4005,2,-2.892384714,22.35177133
4016,2,-2.719924788,19.90262818
4028,2,-0.8440310940000001,28.14208962
4031,2,-5.424277122,35.95829832
4051,2,-14.45155014,32.14921278
4071,2,-15.75987091,33.63341968
4080,2,2.322231756,29.44679233
4086,2,-8.001208656000001,27.64727838
4096,2,-6.0325767489999995,27.02575442
4111,2,-0.6049223970000001,38.74787855
4144,2,-0.91944206,23.64271948
4153,2,-0.645460247,38.83933652
4157,2,-9.418382595,33.94409371
4165,2,-0.624658395,38.77734169
4182,2,1.215679038,17.43026768
4183,2,-3.798082777,36.99714999
4185,2,-0.61595348,38.71278898
4187,2,-8.241640186,36.39719493
4204,2,-0.116956474,28.56566378
4208,2,-1.83576799,25.195327300000002
4212,2,3.016386018,32.73806415
4230,2,-3.7736242860000004,26.47295967
4241,2,-8.143486794,36.78727065
4269,2,-10.46178912,29.45538741
4278,2,-7.012854139,20.62302207
4293,2,-12.29599502,33.42363758
4322,2,17.56852546,10.96618295
4341,2,-10.63368026,29.09872513
4355,2,-7.833803398,34.43000572
4371,2,-9.505011134,29.04904899
4380,2,-4.502495827,29.01743263
4398,2,-9.704343144,27.09737414
4401,2,-5.205122197,35.91400937
4414,2,-1.969040286,32.56403475
4427,2,-14.55605235,32.97983805
4428,2,-11.60064395,28.23293796
4437,2,-14.71130611,32.82666542
4442,2,-0.093755006,34.52961166
4446,2,-0.42246955700000005,26.55986929
4451,2,-11.55633702,33.16717215
4457,2,-11.47565625,32.79054128
4469,2,-0.174350986,36.30661356
4474,2,-12.441798599999998,24.93549097
4476,2,7.711384997000001,12.20210521
4489,2,-8.146268661,35.82025068
4509,2,-0.261195788,34.50776351
4514,2,0.05270054,22.622545300000002
4518,2,-5.358996471,20.20163911
4541,2,-0.440745325,36.59064068
4542,2,-13.71907274,24.88991593
4550,2,-3.010620912,22.76151355
4574,2,-14.901342499999998,28.42654271
4576,2,-7.1443858570000005,36.35510476
4599,2,-14.74352872,31.33654767
4603,2,-11.75932651,31.82058475
4610,2,-3.098733718,28.64693781
4646,2,-26.18922543,-18.36006716
4648,2,-6.8020418629999995,29.03876817
4649,2,1.4261961380000001,36.39971211
4650,2,-1.543223411,23.59562523
4651,2,2.4699193790000002,34.36732713
4662,2,-15.19204792,25.75026677
4664,2,0.568884464,32.45181549
4679,2,-0.118293514,36.4540957
4687,2,-0.75770307,37.23427516
4697,2,-6.6052384,33.86177027
4701,2,0.049883582999999995,36.43916717
4706,2,-4.741331445,24.46688282
4714,2,-9.376019928,26.24967916
4716,2,-3.734014765,28.18759268
4717,2,-7.23154779,30.70346646
4722,2,-12.76378297,26.21154124
4733,2,-10.05739011,25.1446674
4753,2,-3.933932594,34.28536241
4777,2,-7.16446248,30.27138347
4805,2,-6.76559877,25.75735943
4819,2,-6.504301406000001,25.57087173
4835,2,-7.868340267000001,30.59013765
4843,2,-9.961356702,25.12687333
4846,2,3.171646982,35.123098299999995
4851,2,-1.696156215,34.77781614
4856,2,-1.021040226,34.62922236
4880,2,-9.297654722,32.40158923
4914,2,2.380128602,29.3896125
4915,2,-9.194689216,22.82014691
4935,2,-10.71208715,21.12939477
4938,2,-12.58113409,31.58793357
4955,2,-19.68384042,11.42226971
4986,2,14.18112958,32.89067478
4997,2,-9.791974566,22.98160034
4999,2,-5.9354683370000005,25.06589525
5013,2,-19.65804524,11.38447077
5016,2,-8.614335298,33.26532166
5065,2,-19.26964217,22.63126056
5076,2,-1.405643262,20.65235972
5094,2,-0.69207946,23.31540762
5095,2,-16.125912099999997,29.198844399999995
5103,2,-19.73237793,11.48076399
5104,2,-12.946128300000002,28.18835112
5110,2,6.03832904,32.36843499
5113,2,-10.28177921,23.23704666
5129,2,-19.55164019,11.27146738
5135,2,-12.53075082,27.45369812
5151,2,-15.29418664,35.28119655
5156,2,-1.185546548,26.07312428
5162,2,-14.44542344,24.52739886
5166,2,-17.40456873,27.87293212
5171,2,-13.11780204,37.27209051
5191,2,-13.62218141,36.33037777
5216,2,4.062797443,8.535660632999999
5227,2,-15.132013899999999,35.55828396
5232,2,-4.440595392,21.99825478
5236,2,-3.260590159,19.63379918
5241,2,-14.79661348,34.18306588
5247,2,-8.272431952,36.81624158
5250,2,-3.8362571030000003,17.98730783
5258,2,-17.38238711,28.36018371
5259,2,-15.07673696,35.73958804
5289,2,-14.20431672,36.44148421
5297,2,-13.6724199,36.28190568
5306,2,-0.313911177,17.28385929
5307,2,-0.79144356,37.45529059
5314,2,-2.484732796,22.25455985
5318,2,-7.878919463,31.61054579
5345,2,-15.15710015,35.170982
5357,2,-12.11617281,26.60106732
5377,2,-9.785644162,32.40036358
5380,2,-1.021056967,30.24166081
5397,2,-15.47418238,33.36994349
5400,2,-4.734549096,20.027388100000003
5415,2,-9.612031084,28.33323231
5420,2,-3.39452729,30.346825699999997
5421,2,-9.533306021,28.62726747
5436,2,-1.305378439,20.34395445
5438,2,1.041938095,23.32815564
5449,2,-12.44276469,31.5392668
5480,2,-2.363895532,21.55212829
5481,2,-13.84676228,29.17826219
5508,2,-4.958798102,25.98150355
5509,2,-9.437980032,35.39784867
5528,2,-7.748321069,20.16087726
5529,2,-11.04514568,36.48737896
5545,2,-10.08407989,37.96564323
5602,2,6.2985682370000005,32.70791641
5618,2,-14.94310125,25.57125491
5624,2,-7.679944841,27.35708092
5638,2,18.06358118,17.12717165
5647,2,-10.09185199,37.92801958
5656,2,-14.59678346,25.38583785
5659,2,-10.20521845,38.00037425
5677,2,-13.15364526,36.8105748
5700,2,-0.41962869,17.65250208
5706,2,0.8179340629999999,12.93688407
5707,2,-13.02309258,37.20277248
5715,2,-10.1616938,32.23744314
5722,2,-12.46360224,24.66637144
5724,2,-0.329560776,25.90766987
5733,2,-11.45175999,34.60364148
5744,2,-2.383267821,30.73180447
5751,2,-12.45380415,33.29053768
5758,2,-2.754331254,32.21568157
5762,2,-5.01429381,26.35650664
5790,2,1.398645396,35.21064988
5815,2,-11.24082508,34.19362844
5816,2,0.841841994,22.88631564
5823,2,-12.1914594,33.11842093
5841,2,-12.32187102,34.00606581
5843,2,-11.18335628,33.01751677
5845,2,-12.24565042,33.55289379
5867,2,-12.38245185,33.41014231
5885,2,-13.46716475,34.64086013
5890,2,-6.8861815470000005,29.17994141
5895,2,-13.91985206,36.099460799999996
5900,2,-9.284146188,31.4572218
5902,2,-0.986625366,34.22818602
5907,2,-12.29665722,33.21204535
5908,2,0.5802236270000001,22.79178731
5909,2,-13.32194369,33.56387547
5914,2,-1.324787562,32.73266775
5928,2,12.2645978,33.93785707
5952,2,-0.477327405,22.34046144
5965,2,-11.22022458,31.40001634
5985,2,-14.13333156,26.69455953
5988,2,0.782370463,32.14105177
6005,2,-10.85100141,36.94031941
6012,2,-2.240239559,26.58027823
6038,2,-13.67937139,32.066057199999996
6039,2,-14.05343968,26.70491347
6044,2,-4.420620631,38.0078326
6055,2,-8.451531361,33.04316229
6056,2,-3.356540027,24.01283873
6060,2,2.483169859,31.01772362
6063,2,-14.74448986,30.59952916
6079,2,-14.84659982,31.20714327
6080,2,-7.176596589,25.93316943
6099,2,-4.4345235789999995,33.95418084
6105,2,-4.2617805010000005,33.69223541
6114,2,-1.9509804919999998,19.87331326
6124,2,-3.390935995,29.94589677
6125,2,-6.105999156,33.7819821
6126,2,-10.04649766,34.77257393
6138,2,-3.475029337,27.55860821
6143,2,-6.502580234,33.95344008
6144,2,2.970342094,33.23636776
6161,2,-14.95818481,30.76276279
6168,2,-12.01739179,25.82414226
6172,2,-10.76503799,28.27676083
6190,2,-2.397739701,19.31947668
6204,2,-4.780689908,18.12194676
6211,2,-0.230101953,31.16129863
6212,2,-0.814075143,21.27687216
6222,2,-8.640314758999999,26.1548317
6231,2,-0.40463947299999997,31.54410423
6249,2,-0.34377577299999995,31.42901911
6252,2,-2.542710304,21.10311565
6270,2,3.0166061930000003,30.85987948
6273,2,-11.51447353,32.54139895
6289,2,-0.278604491,31.22143306
6307,2,-0.325636176,31.57477153
6327,2,-0.320073961,31.5959382
6344,2,-11.89341624,29.46224351
6348,2,0.28588890699999997,37.08235143
6349,2,-11.40684242,32.82660198
6360,2,-3.446409052,21.21414839
6377,2,-0.42456558899999997,31.57289425
6386,2,0.157263963,24.2878924
6391,2,-0.30011300399999996,31.38417171
6414,2,-10.88428184,25.85892522
6425,2,-11.11241153,23.03562849
6442,2,-13.99463411,27.76401845
6445,2,-15.28368733,34.00326705
6465,2,-13.42555136,32.825377
6466,2,-30.00074319,15.690830599999998
6478,2,-4.494109589,17.791839899999996
6480,2,-1.8079798409999999,27.69213408
6492,2,0.14305100199999998,26.59152756
6494,2,-4.2720510560000005,27.97944016
6505,2,-13.43698373,31.17615681
6515,2,-1.850575971,24.78835495
6540,2,-0.7659031070000001,17.17170036
6547,2,-14.11435003,31.84815119
6549,2,-10.96711671,22.87806914
6605,2,-13.48562595,32.65692116
6624,2,-14.16136578,28.25708544
6626,2,-11.66613734,26.82427948
6627,2,-13.11380325,32.13879595
6628,2,-3.1591070080000003,19.88134029
6633,2,0.98486558,36.20809453
6637,2,-9.10334382,29.61738695
6639,2,-4.011948582,24.14286301
6642,2,-5.480157327000001,25.005010600000002
6649,2,-9.010506602000001,26.87465677
6685,2,-8.033092222999999,26.73906078
6725,2,-10.04555989,22.94891492
6743,2,-8.239857402,26.49693957
6755,2,38.2487402,-9.925061575
6764,2,-3.0795293860000004,23.59418356
6771,2,-7.997280476,26.48832359
6773,2,-8.472464772,26.93989506
6780,2,1.216509578,31.30679878
6805,2,-8.476442282,26.94209183
6811,2,-8.02705867,26.80880464
6815,2,-11.86051416,30.69347264
6839,2,-8.030034338,26.68305446
6841,2,-8.290347292,26.47664168
6846,2,-1.847523596,32.71825045
6860,2,-2.907721585,18.67620874
6861,2,-2.2023939390000002,36.69168701
6899,2,-14.40616091,28.43282543
6910,2,-5.474892903,25.18065922
6919,2,-4.886131381,34.03430424
6921,2,-0.004834398,34.39492511
6933,2,0.017444900000000003,36.54366829
6937,2,-5.073835861,33.98667806
6944,2,-7.39727502,36.68879848
6948,2,-3.087777563,32.36074416
6974,2,-6.341126639,27.43678361
6992,2,-2.630623695,23.27551291
7005,2,-10.25022785,23.39657576
7014,2,3.2479612999999996,31.27710917
7029,2,-13.45288942,28.47347141
7041,2,-14.69027245,32.07091672
7072,2,-16.68492783,26.15160149
7079,2,-16.86543473,30.49891633
7082,2,-3.430434959,28.17489923
7088,2,-0.015989898,24.82917822
7093,2,-16.73969087,30.34348586
7107,2,-15.29488577,32.39794911
7139,2,-11.40714041,30.18820709
7140,2,-17.72862381,30.58032962
7146,2,-12.6313731,19.78865299
7153,2,-15.229168,32.59310574
7161,2,-12.96467953,28.26097061
7170,2,-2.0450535309999998,27.82233321
7177,2,-14.63102032,32.28568975
7187,2,-10.19578641,29.28943503
7196,2,-3.548920349,31.20963376
7207,2,-10.62711947,21.3536005
7223,2,-11.87203119,33.98021275
7242,2,-17.90117786,26.12832955
7257,2,-18.94909029,29.55403765
7259,2,16.54679679,21.2172212
7262,2,-7.41290372,25.65244474
7265,2,-12.15872689,33.98211823
7266,2,-12.89516768,28.23734094
7292,2,2.5248374609999997,29.03205977
7313,2,-3.278208387,37.06264871
7326,2,-12.98615818,24.41046436
7337,2,-10.7596385,21.10555943
7344,2,-9.939791373,26.52206208
7347,2,16.04943848,18.11808237
7353,2,-13.23335902,29.41328399
7360,2,-9.904804502000001,27.85054657
7369,2,-15.8559497,35.25281446
7370,2,-6.101120849,25.51370072
7375,2,15.0252666,18.12593756
7392,2,-15.38148144,32.34536989
7394,2,0.092603448,33.79018813
7395,2,-2.230844016,23.72551564
7408,2,-6.2751003260000005,29.8961516
7413,2,-3.97176376,22.43184947
7414,2,-0.808729279,23.60024397
7428,2,-9.553710476000001,26.75214555
7431,2,-4.0819024310000005,22.15338654
7432,2,-4.168648227,26.69241863
7467,2,-2.452353015,23.38581219
7473,2,-2.1584892669999998,24.27234425
7476,2,-3.469051421,21.28288622
7484,2,-15.08633508,26.94976751
7486,2,-1.163875247,19.62439655
7500,2,-3.0010032030000002,22.94488983
7510,2,-2.650692503,22.42309012
7520,2,-0.784722804,23.89857433
7523,2,-2.565516772,23.50013172
7528,2,4.2170856919999995,26.35273879
7537,2,-2.2328013230000003,24.21596599
7554,2,-2.05787252,22.18105046
7555,2,-5.496089884,24.68353869
7567,2,-2.173498114,24.03314486
7576,2,-1.581796753,33.28676148
7587,2,-2.948145194,23.34892388
7594,2,-16.87030665,26.21833108
7601,2,-2.84928744,23.62171257
7612,2,12.34236324,33.85481622
7614,2,-0.849495419,26.44242259
7615,2,-3.1576461389999997,24.74865405
7619,2,-1.966366843,23.70488784
7624,2,-0.797415205,21.39422736
7628,2,0.8597586979999999,19.78111521
7633,2,-9.834423489,35.28309543
7646,2,-5.833980508,27.78143098
7653,2,-10.16553951,37.78447375
7654,2,-6.074575428999999,19.68926475
7673,2,-5.403394636,36.92226746
7688,2,-2.397542679,30.70824795
7695,2,-13.28623838,37.40506615
7706,2,-3.707496041,18.2663906
7719,2,-14.34475129,35.72320039
7732,2,2.7202968239999996,1.7784923609999999
7736,2,0.16559670099999999,23.75902578
7743,2,-12.96984591,35.87421368
7758,2,0.725745339,25.69700706
7760,2,-1.798332518,27.60506187
7772,2,-4.153893284,26.79149902
7776,2,-12.32742328,24.75533124
7780,2,-5.306558591,24.96094918
7782,2,-17.14033692,28.81555831
7787,2,-16.01334232,29.57304098
